cell;lon;lat
1123;24.792733;59.09363
1124;24.701827;59.120027
1125;24.787696;59.155198
1126;24.78212;59.056519
1127;24.797753;59.038471
1128;24.781722;59.063533
1129;24.787614;59.062012
1130;24.784834;59.091343
1131;24.790436;59.032749
1132;24.861095;58.950243
1133;24.8607;58.954698
1134;24.902588;58.906634
1135;24.876480102539;58.927230834961
1136;24.928665161133;58.886032104492
1137;24.928665161133;58.886032104492
1138;24.928665161133;58.886032104492
1139;24.928665161133;58.886032104492
1140;24.969883;58.870246
1141;25.115942;58.828382
1142;25.109292;58.829749
1143;25.168322;58.815318
1144;25.115509;58.829083
1145;25.168322;58.815318
1146;25.219802856445;58.803634643555
1147;25.326919555664;58.807754516602
1148;25.410004;58.811874
1149;25.370863;58.809135
1150;25.428603;58.787195
1151;25.469243;58.761827
1152;25.460151;58.786249
1153;25.425114;58.796082
1154;25.523383;58.748733
1155;25.525644;58.754674
1156;25.482798;58.774118
1157;25.435409545898;58.781661987305
1158;25.530166625977;58.766555786133
1159;25.581932;58.713003
1160;25.596064;58.658525
1161;25.611190795898;58.715744018555
1162;25.667421;58.821496
1163;25.60432434082;58.656692504883
1164;25.647214;58.66908
1165;25.681056;58.734993
1166;25.588519;58.629914
1167;25.588519;58.629914
1168;25.584422;58.572922
1169;25.572738647461;58.603134155273
1170;25.584422;58.572922
1171;25.596084594727;58.542709350586
1172;25.71349;58.487421
1173;25.596772;58.480911
1174;25.596084594727;58.542709350586
1175;25.598374;58.481369
1176;25.598834;58.512497
1177;25.601577758789;58.482284545898
1178;25.878725;58.609253
1179;25.860047;58.449783
1180;25.597457885742;58.41911315918
1181;25.597457885742;58.41911315918
1182;25.597457885742;58.368301391602
1183;25.620154;58.311312
1184;25.59059;58.363495
1185;25.597457885742;58.368301391602
1186;25.597457885742;58.368301391602
1187;25.583724975586;58.358688354492
1188;25.578231811523;58.346328735352
1189;25.583724975586;58.358688354492
1190;25.583724975586;58.358688354492
1191;25.583724975586;58.358688354492
1192;25.583724975586;58.358688354492
1193;25.580981;58.31337
1194;25.578231811523;58.346328735352
1195;25.578231811523;58.346328735352
1196;25.578231811523;58.346328735352
1197;25.578231811523;58.346328735352
1198;25.575485229492;58.328475952148
1199;25.575485229492;58.328475952148
1200;25.579608;58.304443
1201;25.579608;58.304443
1202;25.579608;58.304443
1203;25.575485229492;58.328475952148
1204;25.575485229492;58.328475952148
1205;25.655144;58.232346
1206;25.613262;58.267368
1207;25.583724975586;58.280410766602
1208;25.642776489258;58.254318237305
1209;25.657895;58.240243
1210;25.667495727539;58.210372924805
1211;25.683296;58.194581
1212;25.702765;58.178791
1213;25.751062;58.152986
1214;25.764045;58.146532
1215;25.748998;58.154076
1216;25.720377;58.162996
1217;25.80534;58.111049
1218;25.924809;58.06586
1219;25.838267;58.09273
1220;26.20628;58.122119
1221;26.064864;58.086502
1222;25.87760925293;58.016738891602
1223;25.892419;58.012894
1224;25.97447;58.040649
1225;25.873991;58.031368
1226;25.870748;58.041458
1227;26.047985;58.053825
1228;25.980265;57.909082
1229;25.738554;58.004366
1230;25.939039;58.018806
1231;25.936652;58.015368
1232;25.942513;57.960424
1233;26.149874;57.961187
1234;26.089982;58.09594
1235;26.036911010742;58.073043823242
1236;26.083121;57.903808
1237;26.084976196289;58.086776733398
1238;26.158635;58.119752
1239;26.162777;57.953299
1240;26.158635;58.119752
1241;26.148147583008;58.127975463867
1242;26.253133;58.18272
1243;26.220143;58.160936
1244;26.219437;58.272192
1245;26.270558;58.159016
1246;26.242609;58.175703
1247;26.264869;58.141023
1248;26.347033;58.201069
1249;26.304958;58.200228
1250;26.324607;58.172609
1251;26.314315795898;58.185653686523
1252;26.314315795898;58.185653686523
1253;26.215501;58.257899
1254;26.282045;58.187031
1255;26.297736;58.186216
1256;26.365693;58.225532
1257;26.178359985352;58.257064819336
1258;26.161222;58.347705
1259;26.168767;58.343584
1260;26.100385;58.412713
1261;26.085108;58.42902
1262;26.183853149414;58.335342407227
1263;26.064168;58.451807
1264;26.078109741211;58.412246704102
1265;26.058905;58.4507
1266;26.078109741211;58.412246704102
1267;26.015523;58.539971
1268;26.033525;58.485726
1269;26.079483032227;58.449325561523
1270;25.95225;58.564685
1271;25.942148;58.60817
1272;25.942153930664;58.560562133789
1273;25.954502;58.639299
1274;25.927047729492;58.611373901367
1275;25.973931;58.667897
1276;26.022294;58.680422
1277;25.885033;58.690595
1278;25.835444;58.743242
1279;25.994799;58.651659
1280;26.044849;58.695198
1281;26.019061;58.655322
1282;26.002581;58.650515
1283;26.002581;58.650515
1284;26.002581;58.650515
1285;26.032338;58.655778
1286;26.052231;58.685116
1287;26.033127;58.670445
1288;26.066653;58.669976
1289;26.172434;58.713385
1290;26.057879;58.694739
1291;26.297788;58.746814
1292;26.221922;58.72405
1293;26.345201;58.757061
1294;26.301492;58.746879
1295;26.396567;58.766629
1296;26.322931;58.752182
1297;26.471672;58.795825
1298;26.367483;58.759719
1299;26.403579711914;58.755569458008
1300;26.361599;58.766612
1301;26.475296;58.799419
1302;26.421745;58.769659
1303;26.481857299805;58.794021606445
1304;26.565224;58.837076
1305;26.57569;58.830644
1306;26.537406;58.821503
1307;26.61093;58.866024
1308;26.599960327148;58.859939575195
1309;26.577218;58.841075
1310;26.610924;58.864063
1311;26.621932983398;58.881912231445
1312;26.619865;58.870928
1313;26.620554;58.874589
1314;26.620554;58.874589
1315;26.621932983398;58.881912231445
1316;26.621932983398;58.881912231445
1317;26.895813;58.847308
1318;26.840991;58.965779
1319;26.621932983398;58.881912231445
1320;26.835464;58.985016
1321;25.874862670898;58.719863891602
1322;25.761569;58.780289
1323;25.761569;58.780289
1324;25.75813293457;58.813247680664
1325;25.75813293457;58.813247680664
1326;25.695664;58.874362
1327;25.72380065918;58.854446411133
1328;25.640049;58.918307
1329;25.640049;58.918307
1330;25.625419;58.947376
1331;25.625419;58.947376
1332;25.640049;58.918307
1333;25.607537;58.957901
1334;25.612564086914;58.942337036133
1335;25.596084594727;59.005508422852
1336;25.596084594727;59.005508422852
1337;25.596084594727;59.005508422852
1338;25.55147;59.018562
1339;25.467704;59.050833
1340;25.467704;59.050833
1341;25.371252;59.098371
1342;25.424939;59.06824
1343;25.42854309082;59.070053100586
1344;25.339279174805;59.103012084961
1345;25.327609;59.111939
1346;25.290544;59.143527
1347;25.290544;59.143527
1348;25.315933227539;59.120864868164
1349;25.175857543945;59.167556762695
1350;24.876023;59.353867
1351;24.850419;59.37699
1352;24.784926;59.406057
1353;24.658585;59.426475
1354;24.645856;59.423476
1355;24.634248;59.42042
1356;24.637871;59.418526
1357;24.636429;59.41523
1358;24.63739;59.41523
1359;24.635468;59.407814
1360;24.62179;59.407326
1361;24.645727;59.40637
1362;24.654007;59.405528
1363;24.687416;59.429619
1364;24.6698;59.427841
1365;24.655299;59.42603
1366;24.67289;59.395523
1367;24.672031;59.394236
1368;24.719924926758;59.431228637695
1369;24.719924926758;59.431228637695
1370;24.719924926758;59.431228637695
1371;24.719924926758;59.431228637695
1372;24.710206;59.430701
1373;24.721709;59.432328
1374;24.746703;59.436379
1375;24.720612;59.427795
1376;24.718552;59.432945
1377;24.713308;59.432227
1378;24.717636;59.434433
1379;24.705384;59.429169
1380;24.700053;59.429209
1381;24.661657;59.396112
1382;24.677353;59.398745
1383;24.678177;59.397995
1384;24.692521;59.401141
1385;24.693832;59.401801
1386;24.698518;59.404086
1387;24.704056;59.409103
1388;24.576997;59.387389
1389;24.59032;59.394052
1390;24.610288;59.404373
1391;24.621506;59.407425
1392;24.626145;59.410238
1393;24.706192;59.411135
1394;24.706732;59.415374
1395;24.713774;59.422259
1396;24.713745117188;59.422302246094
1397;24.718414;59.42601
1398;24.712509;59.421341
1399;24.656204;59.403488
1400;24.659875;59.402265
1401;24.660481;59.399839
1402;24.664001;59.397202
1403;24.671468;59.395523
1404;24.586029;59.392776
1405;24.575729370117;59.38591003418
1406;24.575729370117;59.38591003418
1407;24.574356079102;59.38591003418
1408;24.689555;59.414026
1409;24.758072;59.431688
1410;24.739758;59.422837
1411;24.739151000977;59.414749145508
1412;24.739151000977;59.414749145508
1413;24.721019;59.402941
1414;25.190964;59.438095
1415;24.724044799805;59.436721801758
1416;24.771086;59.426082
1417;24.718587;59.430523
1418;24.750137329102;59.433975219727
1419;24.750137329102;59.433975219727
1420;24.81788;59.430774
1421;24.755631;59.435349
1422;24.818796;59.436042
1423;24.774117;59.440316
1424;24.795455932617;59.417495727539
1425;24.749451;59.408569
1426;24.710161;59.425137
1427;24.929936;59.388967
1428;24.842603;59.433521
1429;24.806442260742;59.425735473633
1430;24.765243530273;59.435348510742
1431;24.759949;59.422208
1432;25.077437;59.457779
1433;24.90375;59.408865
1434;24.861004;59.354674
1435;24.85144;59.344919
1436;24.7125;59.379045
1437;24.839401245117;59.440841674805
1438;24.839401245117;59.440841674805
1439;24.839401245117;59.440841674805
1440;24.777604;59.425049
1441;24.777604;59.425049
1442;24.777614;59.424365
1443;24.499742;59.189529
1444;24.450998;58.941434
1445;24.431029;58.859942
1446;24.451136;58.912737
1447;24.428917;58.757116
1448;24.423294067383;58.743209838867
1449;24.522502;58.513185
1450;24.518464;58.513019
1451;24.511169;58.449498
1452;24.524402;58.405805
1453;24.520811;58.423431
1454;24.557876586914;58.366928100586
1455;24.520808;58.409845
1456;24.515308;58.433435
1457;24.53336;58.390622
1458;24.512575;58.416026
1459;24.547907;58.342557
1460;24.562948;58.358695
1461;24.572582;58.315706
1462;24.54528;58.268479
1463;24.51489;58.195563
1464;24.496852;58.065291
1465;24.599075317383;58.318862915039
1466;24.56493;58.358693
1467;24.535653;58.390828
1468;24.557915;58.363501
1469;24.540735;58.38221
1470;24.516466;58.409045
1471;24.53638;58.393939
1472;24.512028;58.408405
1473;24.528149;58.472423
1474;24.519305;58.543834
1475;24.483118;59.121416
1476;24.869613647461;59.438095092773
1477;24.869613647461;59.438095092773
1478;24.836653;59.434892
1479;24.824295;59.432602
1480;24.790649;59.425049
1481;24.790649;59.425049
1482;24.79133605957;59.42024230957
1483;24.798203;59.408432
1484;24.748764038086;59.427108764648
1485;24.706192;59.393463
1486;22.701188;59.055634
1487;22.654501;59.162064
1488;24.063969;59.348174
1489;24.674605;59.398614
1490;24.670142;59.398957
1491;23.602149;59.205228
1492;24.054004;59.348706
1493;23.868395;59.293927
1494;24.80094909668;59.412002563477
1495;24.264112;59.392831
1496;24.248437;59.367568
1497;24.522889;59.437269
1498;24.366316;59.436933
1499;24.702515;59.545142
1500;24.844306;59.491676
1501;24.812624;59.552311
1502;25.026168823242;59.483413696289
1503;25.555804;59.590531
1504;25.520553588867;59.73747253418
1505;24.97329;59.488518
1506;25.498053;59.475433
1507;24.891487;59.49736
1508;24.55924987793;59.575424194336
1509;24.943489;59.47454
1510;25.032344;59.490281
1511;25.022563;59.478859
1512;25.087438;59.46667
1513;24.889434;59.487484
1514;24.844857;59.510281
1515;25.516983;59.521042
1516;24.998291;59.559444
1517;25.522012;59.462855
1518;25.887212;59.577756
1519;25.987472;59.461899
1520;25.784193;59.491657
1521;25.046729;59.513669
1522;24.803351;59.428483
1523;24.65401;59.413376
1524;24.742581;59.40857
1525;24.742581;59.40857
1526;24.807128;59.428483
1527;24.841453;59.433984
1528;24.685592651367;59.396896362305
1529;24.609375;59.313126
1530;24.664681;59.315665
1531;24.633407592773;59.372177124023
1532;24.654006958008;59.402389526367
1533;24.714883;59.426286
1534;25.103952;59.480673
1535;24.711685180664;59.431228637695
1536;24.747388;59.420243
1537;24.743904;59.438729
1538;24.734001;59.436722
1539;24.742584;59.437408
1540;24.747904;59.43947
1541;24.919052124023;59.444961547852
1542;24.678726196289;59.39826965332
1543;24.757691;59.437409
1544;24.765243530273;59.436721801758
1545;24.752197;59.437065
1546;24.773483;59.430315
1547;24.754551;59.432603
1548;24.752332;59.43068
1549;24.724498;59.397813
1550;24.775035;59.442514
1551;24.772643;59.442722
1552;24.773333;59.442715
1553;24.806168;59.448807
1554;24.802322;59.448739
1555;24.79494;59.448225
1556;24.807816;59.449234
1557;24.79133;59.450572
1558;24.803963;59.453753
1559;24.787661;59.441065
1560;24.814331;59.451145
1561;24.773703;59.442345
1562;24.761418;59.441431
1563;24.649887084961;59.401016235352
1564;24.753571;59.442078
1565;24.776229858398;59.428482055664
1566;25.02067565918;59.45182800293
1567;25.144271850586;59.439468383789
1568;24.781723022461;59.425735473633
1569;24.74529;59.437288
1570;24.800474;59.465105
1571;24.804594;59.473461
1572;24.809189;59.449768
1573;24.809189;59.449768
1574;24.807815551758;59.447708129883
1575;24.776229858398;59.439468383789
1576;24.746017456055;59.433975219727
1577;24.689712524414;59.38591003418
1578;24.696582;59.353409
1579;24.758377075195;59.428482055664
1580;24.695205688477;59.418869018555
1581;24.767492;59.445196
1582;24.831495;59.457325
1583;24.798215;59.473811
1584;24.827022;59.454582
1585;24.783096313477;59.439468383789
1586;24.789963;59.44016
1587;24.783096313477;59.439468383789
1588;24.789963;59.44016
1589;24.784928;59.440387
1590;24.754257202148;59.440841674805
1591;24.746017456055;59.431228637695
1592;24.726791381836;59.40788269043
1593;24.643020629883;59.392776489258
1594;24.643020629883;59.392776489258
1595;24.622421264648;59.344711303711
1596;24.608688354492;59.313125610352
1597;24.666523;59.302903
1598;24.74739074707;59.40788269043
1599;24.767994;59.433976
1600;24.71992;59.429857
1601;24.7886;59.415668
1602;24.743786;59.441357
1603;24.744301;59.441701
1604;24.771025;59.442514
1605;24.7624;59.439861
1606;24.771984;59.442613
1607;25.787892;59.48433
1608;24.809647;59.407425
1609;24.816055297852;59.499893188477
1610;24.77292;59.456224
1611;24.794894;59.460895
1612;24.816055297852;59.499893188477
1613;24.746841;59.495722
1614;24.827902;59.490795
1615;24.819999;59.487363
1616;24.768804;59.44977
1617;24.815851;59.483808
1618;24.829516;59.485886
1619;24.768676;59.436722
1620;24.704818725586;59.42985534668
1621;24.699327;59.443588
1622;24.7007;59.440155
1623;24.66911315918;59.427108764648
1624;24.762727;59.436379
1625;24.785846;59.439471
1626;24.674606323242;59.399642944336
1627;24.61555480957;59.34196472168
1628;24.61555480957;59.34196472168
1629;24.61555480957;59.34196472168
1630;24.462735;59.078295
1631;24.443336;58.970386
1632;24.41122;58.92008
1633;24.371945;58.922027
1634;24.38005;58.919002
1635;24.306564331055;58.925857543945
1636;24.240026;59.069663
1637;24.331967;58.92998
1638;24.391039;58.916249
1639;25.188217163086;59.438095092773
1640;24.640253;59.486848
1641;24.710311889648;59.352951049805
1642;24.748764038086;59.40788269043
1643;24.748764038086;59.40788269043
1644;24.73434;59.413376
1645;24.695205688477;59.329605102539
1646;24.718551635742;59.425735473633
1647;24.732284545898;59.44221496582
1648;24.792709350586;59.418869018555
1649;24.773829;59.426767
1650;24.698635;59.418526
1651;24.654007;59.427795
1652;24.699325561523;59.42985534668
1653;24.838027954102;59.428482055664
1654;24.740524;59.436722
1655;24.736404418945;59.44221496582
1656;24.736404418945;59.44221496582
1657;24.70344543457;59.409255981445
1658;24.699325561523;59.335098266602
1659;24.761196;59.439686
1660;24.740524291992;59.436721801758
1661;24.746017456055;59.433975219727
1662;24.730911;59.42917
1663;24.748764038086;59.42985534668
1664;24.767229;59.43657
1665;24.700698852539;59.396896362305
1666;24.700698852539;59.396896362305
1667;24.728164672852;59.444961547852
1668;24.716247;59.428027
1669;24.76387;59.439012
1670;24.726791381836;59.439468383789
1671;24.684219360352;59.40788269043
1672;24.802322387695;59.421615600586
1673;24.802322387695;59.421615600586
1674;24.737777709961;59.432601928711
1675;24.708938598633;59.414749145508
1676;24.741897583008;59.427108764648
1677;24.719925;59.441757
1678;24.768003;59.418189
1679;24.785382;59.415929
1680;24.696578979492;59.450454711914
1681;24.712143;59.449082
1682;24.744644165039;59.446334838867
1683;24.744644165039;59.446334838867
1684;24.747734;59.439812
1685;24.686965942383;59.395523071289
1686;24.729537963867;59.440841674805
1687;24.714431762695;59.447708129883
1688;24.652633666992;59.392776489258
1689;24.7958;59.421272
1690;24.762832;59.443248
1691;24.744644165039;59.44221496582
1692;24.811935424805;59.406509399414
1693;24.765243530273;59.432601928711
1694;24.765243530273;59.432601928711
1695;24.811251;59.420244
1696;24.773303;59.436814
1697;24.754257202148;59.432601928711
1698;24.799575805664;59.444961547852
1699;24.834593;59.454575
1700;24.834593;59.454575
1701;24.787745;59.52188
1702;24.807815551758;59.453201293945
1703;24.807815551758;59.453201293945
1704;24.774306;59.446061
1705;24.765243530273;59.438095092773
1706;24.739151000977;59.414749145508
1707;24.739169;59.354325
1708;24.774892;59.181634
1709;24.767565;59.219743
1710;24.789962768555;59.141464233398
1711;24.787698;59.15062
1712;24.76598;59.212878
1713;24.78126;59.075548
1714;24.802322387695;59.076919555664
1715;24.77588;59.052202
1716;24.786521;59.059069
1717;24.774852;59.058038
1718;24.503638;58.920418
1719;24.761123657227;59.06867980957
1720;24.777603149414;59.17854309082
1721;24.83528137207;59.471054077148
1722;24.785842895508;59.440841674805
1723;24.645767211914;59.418869018555
1724;24.76936340332;59.431228637695
